Period,Altman Z-Score,Springate Score,Ohlson O-score,Zmijewski Score
5585,32.80587652,20.39964159,-4.993959944,-8.17859496
5586,31.03051166,17.79419013,-4.966389779,-8.011186653
5587,24.54559433,24.27547812,-4.846934109,-8.011307177
5588,26.41621679,12.21065239,-4.917532685,-8.010295961
5589,25.02676209,29.77287416,-4.796417042,-8.003368477
5590,17.53931705,22.20796111,-4.810280983,-7.96915919
5591,49.67755792,20.1783939,-5.01942419,-8.146041424
5592,29.91621098,17.82734228,-4.972335908,-8.034548954
5593,12.80599706,14.58178238,-4.736485496,-7.914308645
5594,33.03531105,30.62875755,-4.896483445,-8.044664235
5595,24.70113692,13.73202022,-5.021712887,-8.189931081
5596,38.79817875,23.1550104,-5.062847348,-8.074606967
5597,13.40852919,15.51841391,-4.807295811,-7.991835008
5598,29.28819489,59.17731223,-4.787264223,-8.049666489
5599,23.84450192,17.41415031,-4.996028729,-8.084294043
5600,35.15301904,25.35976044,-4.964530958,-8.171099837
5601,15.23283416,11.20091004,-4.89095557,-7.967910177
5602,18.29740103,17.35127722,-4.927771947,-8.008315264
5603,29.91717533,19.16717588,-5.011677341,-8.111364736
5604,22.22227896,39.60413584,-4.74361404,-7.961841058
5605,48.94185982,29.16259694,-4.983362354,-8.094015769
5606,12.88068418,10.43843274,-4.907225585,-8.074491165
5607,19.20076421,21.37653289,-4.92831432,-8.019433481
5608,20.4864825,27.86538144,-4.805058369,-7.971889686
5609,16.75306607,28.43730031,-4.808252178,-7.940164675
5610,46.31478457,34.08797099,-5.066561905,-8.43600181
5611,40.44062265,21.01663035,-4.901372807,-8.02537093
5612,27.00083968,17.31143173,-5.008654609,-8.04519981
5613,14.79624974,40.00624583,-4.518978238,-7.821462429
5614,38.46435346,22.17943233,-4.973465253,-7.976091016
5615,26.19037017,32.23024372,-4.774194644,-7.958848563
5616,19.59015445,24.00481467,-4.760194348,-7.743226548
5617,77.25683982,35.25105195,-5.036597077,-7.884180676
5618,51.61196249,48.66551012,-4.872970109,-7.906513817
5619,26.22519573,38.10500791,-4.784731794,-7.952909475
5620,18.95133012,32.85743406,-4.758246928,-7.735374599
5621,23.62882305,50.5906036,-4.703437255,-7.884384163
5622,75.15453733,63.28134294,-4.722466782,-7.786074355
5623,26.54916202,24.98500623,-4.905749315,-8.049757151
5624,23.28888604,25.14673609,-4.920263405,-7.962362174
5625,41.11382492,27.46429863,-4.93477458,-8.044933502
5626,39.69437383,21.34434264,-5.102626002,-8.187229233
5627,57.6260268,43.57832414,-4.898532497,-8.062160926
5628,35.289098,33.30180895,-4.814065089,-7.906424811
5629,13.27342,23.52660082,-4.699513983,-7.825770309
5630,30.15764874,36.00180579,-4.871955353,-7.985627501
5631,53.21375896,37.6907031,-4.92428989,-7.980350043
5632,18.06555255,22.78837064,-4.778759671,-7.914037364
5633,26.39295238,24.0798237,-4.853487187,-8.005850348
5634,12.93726994,15.31834349,-4.609196076,-7.626290491
5635,26.47387301,32.31795678,-4.89829803,-8.010487836
5636,23.49602816,20.87723132,-4.817458829,-8.013881258
5637,70.71428678,27.26820307,-5.080091609,-8.110555718
5638,24.33232325,30.15754075,-4.807845445,-8.006940975
5639,72.12945523,76.15616567,-4.774314084,-7.828127081
5640,32.72176802,30.93732403,-4.917877819,-8.007187719
5641,30.69468447,22.04891689,-4.889248503,-7.964079221
5642,29.20893639,33.30345053,-4.838242108,-8.022097576
5643,34.12063301,23.61136236,-4.982982377,-8.036264449
5644,32.85978766,50.79757389,-4.872904555,-8.053716547
5645,30.68197159,35.69292641,-4.877172974,-8.045181049
5646,53.50814497,35.19337969,-5.121699077,-8.129572843
5647,36.71869099,40.6207169,-4.744402071,-7.792648723
5648,20.78996236,35.18824967,-4.739090625,-7.8600206
5649,40.75018871,38.39481632,-5.075926451,-8.126184101
5650,17.26265706,7.98127774,-4.825104988,-7.993521224
5651,49.59736512,42.28335255,-5.023181272,-8.254382227
5652,38.95376525,25.86270416,-5.093720943,-8.114297635
5653,59.0511287,38.59093711,-4.979342978,-8.091484932
5654,31.72835437,24.80197209,-4.952288913,-8.07834136
5655,29.91480749,36.64333848,-4.854137791,-7.984480787
5656,26.40111107,24.11447714,-4.92665825,-8.062664824
5657,12.32095398,23.70160115,-4.63377829,-7.810802315
5658,44.35385586,29.24448496,-4.826598102,-7.951754507
5659,24.06705576,19.30706783,-4.888504835,-7.976056774
5660,40.89920251,44.34189412,-4.871703591,-7.770206462
5661,24.97814167,23.89361771,-4.807851885,-7.939389028
5662,55.28055202,31.79622374,-5.053682588,-8.109670302
5663,6.764281318,22.41096469,-4.141824719,-7.185141209
5664,19.1309186,15.61558587,-4.945300645,-8.082418369
5665,19.41258105,28.50345803,-4.704490421,-7.882220167
5666,18.54076222,29.44963651,-4.748979581,-7.740476236
5667,18.70315801,18.08960663,-4.843939189,-7.999136586
5668,20.04759585,21.64151997,-4.828214388,-7.946182825
5669,42.3425737,28.7205673,-4.979155505,-8.134465461
5670,21.24485073,21.88469902,-4.864727043,-7.950400973
5671,57.59892481,28.05282286,-5.0084255,-8.089824726
5672,15.02491471,15.0916296,-4.825731228,-7.924040976
5673,42.09421547,25.72913012,-4.869781779,-7.989779684
5674,38.00494749,77.66654116,-4.662972163,-7.773811596
5675,32.81820818,88.69415565,-4.61664194,-7.447102025
5676,29.44866201,26.30663747,-4.971525558,-8.085175238
5677,23.81149742,30.68942052,-4.815518551,-7.987609302
5678,16.32793113,15.2775953,-4.89909529,-7.979827954
5679,33.62521282,18.20438464,-4.986580209,-8.178418509
5680,43.86758788,55.21520149,-4.856848007,-7.993310477
5681,25.55952952,21.78491528,-4.955933042,-8.019713578
5682,17.10920078,17.34074988,-4.899750246,-7.982119829
5683,55.44988853,20.94075063,-5.069106792,-8.123685492
5684,28.99008604,24.14139912,-4.974590315,-7.984370969
5685,74.5177191,27.88325418,-5.00469372,-8.143180184
5686,64.92285848,35.97413021,-5.021857158,-8.057058522
5687,19.2501855,16.50463497,-4.810926492,-7.94876903
5688,23.45378963,37.93176236,-4.825145988,-7.991626695
5689,15.37746655,17.67583589,-4.776941892,-7.971788379
5690,25.75227684,19.74454892,-4.929165136,-7.976454568
5691,18.10134988,23.28581685,-4.778520746,-7.944178936
5692,10.52057198,14.33014175,-4.696085094,-7.873631012
5693,28.67823686,15.39213717,-5.027090317,-8.094783696
5694,15.62093764,12.01103767,-4.778908723,-7.999772873
5695,55.06676513,31.30932298,-4.95910805,-7.983162992
5696,14.58384196,24.02516749,-4.752040424,-7.877793488
5697,14.66375172,41.23699418,-4.565598957,-7.736379365
5698,11.53141037,39.30451957,-4.379172776,-7.585180738
5699,29.78080826,45.39777325,-4.789279931,-7.922034928
5700,50.44314622,23.64415797,-5.040490377,-8.14974105
5701,16.12166723,14.4077898,-4.777292912,-7.819088121
5702,35.22838124,23.2993544,-5.037567201,-8.349411275
5703,151.8674696,45.74662146,-4.983761465,-8.187661528
5704,78.44041127,27.83341519,-5.25629369,-8.301578349
5705,54.8109697,25.8406243,-4.94750415,-8.1566258
5706,22.66027292,29.51885,-4.801430214,-7.956619128
5707,22.58616213,23.34811651,-4.715919181,-7.75185407
5708,37.29744871,88.40412648,-4.762620276,-7.957675565
5709,110.5845306,39.05116683,-4.935730941,-7.992147096
5710,27.58891581,26.29310851,-4.83397031,-7.988759983
5711,27.32924632,23.41735844,-4.881846477,-8.021479309
5712,29.10066398,22.10686895,-4.906654425,-8.037613305
5713,70.90138594,230.6468728,-4.726232868,-7.785386505
5714,21.23497044,28.54459731,-4.832331964,-7.986490623
5715,25.60443146,15.64028575,-4.912547073,-7.985528095
5716,21.32188795,32.36399997,-4.78784817,-7.910549946
5717,23.86394471,52.82369615,-4.752978789,-7.897489811
5718,31.02114379,20.03039077,-4.99008307,-8.073730284
5719,23.26151407,20.65919284,-4.883998918,-7.974601991
5720,47.24572956,32.01266198,-4.918371618,-8.065053982
5721,90.4829036,41.500638,-4.862445454,-7.876103748
5722,90.79775891,95.97653944,-4.59761359,-7.917840349
5723,17.19260363,23.50249233,-4.668847313,-7.705009086
5724,111.2098784,39.41515362,-5.014900015,-8.148043184
5725,28.42717754,40.43175261,-4.846279129,-8.01776872
5726,21.95145027,19.38665125,-4.843057371,-7.974749402
5727,22.40669464,22.53243822,-4.954267019,-8.085856345
5728,19.88365224,15.82343516,-4.829142414,-7.972574983
5729,35.735829,25.62841634,-4.964528921,-8.09008983
5730,51.27620594,43.76661107,-5.001012606,-8.00049466
5731,36.08562854,26.81575288,-4.850104938,-7.911525541
5732,73.82227334,49.87925602,-4.946508914,-8.128297749
5733,142.7275189,62.11830086,-5.021743664,-8.036220383
5734,70.66569605,45.47395471,-4.945285363,-8.015903674
5735,45.37767437,50.31521632,-4.860068926,-7.995773187
5736,75.76215555,47.46415078,-4.87461037,-8.037380932
5737,34.16320153,25.81804832,-4.968968804,-7.965175484
5738,52.7601258,31.2899031,-5.030168607,-8.08668047
5739,55.55209162,41.30095281,-4.881276425,-7.963905056
5740,14.18706217,16.11038979,-4.742117455,-7.934694096
5741,27.80749622,27.83461064,-4.875182581,-8.069646887
5742,48.68996681,18.17616811,-5.027635192,-8.083322456
5743,29.89015049,20.16568994,-4.850905086,-8.017194825
5744,33.81725969,27.15873589,-4.859423822,-8.065061411
5745,28.86155957,25.58144139,-4.998523322,-8.090457657
5746,41.43671155,29.68975844,-4.94801551,-8.201364307
5747,19.51356535,13.72189188,-4.77736137,-7.968647401
5748,28.68299163,18.70356253,-4.916619889,-7.999423381
5749,71.33286349,64.82403358,-4.992756301,-7.965263151
5750,30.87941706,17.72053026,-5.023894072,-8.096812766
5751,28.56119604,25.68428649,-5.019071668,-8.132476646
5752,26.09146473,15.98998079,-4.891824988,-7.991943571
5753,52.13668268,61.31244237,-4.855980112,-7.969517832
5754,18.18369328,30.99635837,-4.784947873,-7.856744499
5755,54.06673167,51.75775941,-4.94063789,-8.025849295
5756,13.13737975,19.96335422,-4.874762583,-7.948261492
5757,47.65476665,32.97103138,-5.017406683,-8.115830297
5758,36.44818701,30.13223593,-4.981881284,-8.039082572
5759,39.02808087,15.87623145,-5.007867495,-8.109418477
5760,82.83093826,23.4926918,-5.025954486,-7.99739544
5761,44.17045145,18.18574271,-5.110132013,-8.18998726
5762,29.29610725,23.40714602,-4.864713838,-8.037587527
5763,42.50855738,21.41118456,-4.962764138,-8.00868795
5764,12.58888275,13.53139739,-4.739572371,-7.821612565
5765,14.18054571,34.55452269,-4.54817917,-7.6401542
5766,49.49953218,19.87888193,-5.163666204,-8.123280057
5767,25.90782824,32.35765486,-4.887111369,-8.075986712
5768,31.41888745,13.43308002,-4.997519882,-8.136736304
5769,30.67564584,19.97674129,-4.842387035,-7.947485051
5770,11.71645223,13.26855886,-4.718910211,-7.930261627
5771,15.48699991,18.71652239,-4.843690589,-7.921124617
5772,42.38939507,25.17511723,-4.936926245,-8.039915067
5773,60.49227023,17.15535516,-5.122524356,-8.121743158
5774,10.50333721,13.88571345,-4.687961748,-7.871510731
5775,48.43888413,22.54861762,-5.033121024,-8.153089614
5776,23.62105681,18.00396111,-4.874215592,-7.952061677
5777,36.55912848,24.76383202,-4.944589362,-8.081576271
5778,123.1018333,38.98894251,-4.856642663,-8.017944084
5779,72.03013839,30.38946824,-5.130690837,-8.206830456
5780,61.99612102,16.42784739,-5.057581423,-8.145545895
5781,58.02673091,30.55283389,-5.057648645,-8.053604465
5782,35.23949524,19.72793753,-4.814272118,-7.851032233
5783,25.52026518,21.59442344,-4.87958893,-8.050039647
5784,24.31069347,14.76751344,-4.892955473,-7.94477776
5785,24.49593198,24.88407552,-4.824890935,-8.018178465
5786,15.79448,23.55527558,-4.729935904,-7.880447242
5787,109.029609,21.1733741,-5.101873939,-8.143198733
5788,35.70349242,26.08611578,-4.932090794,-7.95280748
5789,12.94060257,11.57812242,-4.747705774,-7.920009126
5790,37.04070782,35.878606,-4.819764132,-8.02809665
5791,32.6847389,16.64493397,-5.073654437,-8.135161237
5792,93.55028316,36.30332069,-5.005499742,-8.10937513
5793,30.14425846,17.07022131,-4.953524558,-8.055627391
5794,39.39489956,61.91087483,-4.855001698,-8.050806871
5795,20.27088741,21.13284056,-4.855013862,-8.03225095
5796,40.59834789,35.83253474,-4.808909886,-7.967649717
5797,15.32011804,9.918336167,-4.912602393,-8.010108171
5798,25.98534576,23.90331907,-4.949236745,-8.027811923
5799,52.71537656,29.46010402,-5.084890702,-8.138127762
5800,23.22411472,20.8518428,-4.868889516,-8.050371188
5801,101.2568358,41.47975326,-5.050832408,-8.142423992
5802,19.67323362,10.7275365,-5.076517224,-8.2137663
5803,59.34382936,32.1050683,-4.906680594,-7.977197217
5804,23.37639654,25.93190761,-4.883916245,-8.005487704
5805,35.16594001,47.43281371,-4.848533614,-7.869524826
5806,73.37201796,83.36509779,-5.069309987,-8.297141137
5807,72.56285295,24.66038326,-4.991568334,-8.048737134
5808,25.35782492,19.85386116,-4.943613819,-8.098264954
5809,13.78308267,27.36824591,-4.627428669,-7.879181641
5810,99.49349669,46.17416345,-5.262298473,-8.110119396
5811,36.06605931,48.08620413,-4.888628523,-7.997474616
5812,33.07346602,84.65003934,-4.692046265,-7.754880317
5813,23.92093569,13.56488893,-5.005250023,-8.111852111
5814,52.24419672,23.11718023,-4.899855816,-7.824173304
5815,26.53980775,30.09177654,-4.830930811,-7.978902336
5816,16.0082388,17.95729702,-4.814328237,-7.848338772
5817,122.4252941,34.66302016,-4.970121215,-7.973138509
5818,38.45740186,47.81935881,-4.595976141,-7.421708776
5819,19.80887499,33.55669873,-4.700346689,-7.838608934
5820,27.08291078,30.22741485,-4.890965193,-7.962791374
5821,27.96244954,54.89531213,-4.766331625,-7.901923346
5822,46.32368802,57.7111827,-4.961519589,-7.887713614
5823,25.51866967,20.01444089,-4.928827982,-8.092945453
5824,25.84374173,31.09044953,-4.849443937,-7.902509075
5825,35.13994582,28.73339837,-4.945564306,-8.025268142
5826,28.36495499,25.55935924,-4.872571537,-8.059092112
5827,70.32448415,43.77034221,-4.878063512,-8.046834215
5828,53.15424474,36.40428967,-4.882678846,-7.982142046
5829,13.06123922,21.47340891,-4.745737566,-7.899310867
5830,43.59333004,31.3137189,-4.913812805,-8.036667544
5831,62.34334995,24.81283307,-4.973584539,-8.147181526
5832,16.70634396,21.1993541,-4.810797225,-7.940470044
5833,31.43720653,30.43885306,-4.830891185,-7.984094537
5834,9.362164715,12.10736543,-4.599677784,-7.70159068
5835,22.98248371,39.66164738,-4.759499845,-7.934513048
5836,32.08556672,19.67589187,-4.994338823,-8.110746113
5837,125.565369,38.36216738,-5.021611317,-8.046357719
5838,23.09785181,29.9444446,-4.885073759,-8.011711855
5839,101.4183944,85.72924812,-4.896522502,-8.009060769
5840,56.58732176,31.50872527,-4.95843751,-8.063398148
5841,33.97564211,20.6502197,-4.972039384,-8.009605475
5842,49.40659394,42.92258038,-4.896953246,-8.132474184
5843,39.36417345,24.61110728,-4.916407767,-8.026560461
5844,60.54296068,55.54942411,-4.959612274,-8.094607814
5845,37.07727654,35.60422441,-4.857621848,-8.013333071
5846,97.29341745,43.65040242,-4.933776859,-7.948773567
5847,46.11754529,36.20043559,-4.867356027,-7.953903766
5848,24.14310282,35.15347798,-4.858822075,-7.819048684
5849,48.97490372,52.71806572,-4.987231013,-8.024481689
5850,25.16968804,8.181971585,-4.872784216,-8.025660657
5851,77.20505801,68.95975433,-4.918042075,-8.207258641
5852,43.74649157,22.20409473,-5.12709165,-8.208844657
5853,61.13209108,39.87316982,-5.034750254,-8.097695957
5854,30.91843393,22.77497724,-4.943124131,-8.069323183
5855,37.06839443,52.59066145,-4.920727635,-8.099946309
5856,25.66911347,24.67141082,-4.889017259,-8.022237681
5857,14.83922684,22.98538911,-4.735678364,-7.911908816
5858,50.64660186,32.59997299,-4.847991249,-7.941157033
5859,27.75111437,16.4214934,-4.953158652,-8.07572365
5860,63.90763178,45.83976708,-5.020539214,-7.956577136
5861,24.49962044,24.3157096,-4.834791084,-7.961947139
5862,68.54499872,31.86474554,-5.077021852,-8.144441956
5863,14.8811858,32.10145417,-4.649133601,-7.737532565
5864,23.30103185,16.93428844,-4.909433528,-8.047073705
5865,26.00951707,26.48662567,-4.832176891,-7.960693297
5866,19.39927176,30.01517351,-4.837913069,-7.84673704
5867,22.69089197,17.4665358,-4.885692957,-8.003789064
5868,26.98720074,21.1720338,-4.91580987,-8.00309665
5869,45.73966222,29.09850007,-5.005699858,-8.101173027
5870,20.17982837,19.35631088,-4.686420004,-7.726244372
5871,68.40537249,33.81360152,-5.063552527,-8.111863275
5872,16.25549229,15.61611317,-4.805547207,-7.877247669
5873,43.63964553,23.87762079,-4.864134929,-8.008584309
5874,38.36790606,83.71363807,-4.580363134,-7.636282277
5875,40.2929098,123.6079743,-4.749364634,-7.652800469
5876,29.67302514,31.18180141,-4.936796009,-8.039520429
5877,31.41619199,34.09758336,-4.813580331,-8.054078503
5878,17.21793926,15.12507094,-4.881582768,-7.980585929
5879,170.1112111,25.67561784,-5.238594778,-8.229139041
5880,42.49406094,51.25559077,-4.807557085,-7.871950958
5881,20.18470857,25.77246631,-4.851035886,-7.954784785
5882,16.72525823,16.55102911,-4.905222522,-7.990975021
5883,45.15578543,22.88537887,-5.058074443,-8.093619561
5884,36.29147577,23.06167482,-5.041825511,-8.106726952
5885,46.98978672,30.39918777,-5.046416368,-8.122137081
5886,53.58975977,27.01559583,-5.179928099,-8.219867432
5887,24.74465893,14.58947334,-4.882399458,-8.028419608
5888,22.72595645,37.27568555,-4.793292558,-7.922854349
5889,17.11512968,14.0839038,-4.832466002,-8.08750087
5890,26.69609433,18.92240696,-4.942983177,-7.982954585
5891,21.60207726,21.68272195,-4.811551728,-7.976702818
5892,12.19625598,16.14181389,-4.749275539,-7.941215385
5893,33.82697012,17.1742601,-5.022749222,-8.069425841
5894,14.65597546,10.71908329,-4.770554373,-7.96140086
5895,41.06025956,24.47420645,-4.902124421,-8.017054798
5896,14.34439751,22.74616575,-4.824112962,-7.875259905
5897,13.58049765,22.92105524,-4.677488977,-7.910697265
5898,24.53415354,32.16590161,-4.77715773,-7.863206495
5899,28.82769357,25.22415237,-4.722996614,-7.430209921
5900,20.4045154,54.20503779,-4.665593264,-7.891982034
5901,18.34611378,51.25472143,-4.470085385,-7.535149854
5902,39.87896968,51.37052735,-4.876980921,-7.923783185
5903,87.48989223,35.90144906,-5.009026883,-8.048733252
5904,22.4272496,13.08491703,-4.867677454,-7.900904716
5905,106.8124618,51.73018348,-5.074625654,-8.239863801
5906,33.0333466,50.96570745,-4.827025125,-8.02401343
5907,39.1001612,34.57823046,-5.061978423,-8.162673163
5908,54.77375325,42.51440379,-4.901863495,-8.169693906
5909,23.47049945,34.82100728,-4.809708966,-7.922132955
5910,22.32526427,23.12404237,-4.734282944,-7.818979953
5911,37.76956707,92.82183208,-4.829270885,-7.959287926
5912,131.6883679,50.31107809,-4.911704302,-7.994715064
